time,speed,latitude,longitude
03/02/2019_19:19:29,7.9,42.993396016666665,-81.26030771666667
03/02/2019_19:19:31,8.2,42.99336448333333,-81.26038623333334
03/02/2019_19:19:33,8.4,42.99333905,-81.26044158333333
03/02/2019_19:19:35,8.9,42.993309966666665,-81.26051526666667
03/02/2019_19:19:37,9.1,42.9932729,-81.26060185
03/02/2019_19:19:39,9.2,42.993247933333336,-81.26068293333333
03/02/2019_19:19:41,9.3,42.99322478333333,-81.2607593
03/02/2019_19:19:43,9.6,42.993203816666664,-81.26083508333333
03/02/2019_19:19:45,9.6,42.99317583333333,-81.26091391666667
03/02/2019_19:19:47,9.5,42.99315865,-81.26097983333334
03/02/2019_19:19:49,9.5,42.99313681666667,-81.26104176666666
03/02/2019_19:19:51,9.7,42.99312173333333,-81.26111736666667
03/02/2019_19:19:53,9.6,42.99310176666667,-81.26119688333333
03/02/2019_19:19:55,9.8,42.9930848,-81.26125726666666
03/02/2019_19:19:57,10.2,42.993058383333334,-81.26134246666666
03/02/2019_19:19:59,10.3,42.993035266666666,-81.26143443333333
03/02/2019_19:20:01,10.0,42.99301925,-81.26151706666667
03/02/2019_19:20:03,9.8,42.993020466666664,-81.26157911666667
03/02/2019_19:20:05,9.6,42.99301088333333,-81.2616564
03/02/2019_19:20:07,9.5,42.99299525,-81.26172311666667
03/02/2019_19:20:09,9.4,42.992985483333335,-81.26179375
03/02/2019_19:20:11,9.3,42.99297835,-81.2618601
03/02/2019_19:20:13,8.8,42.99301615,-81.26190298333333
03/02/2019_19:20:15,8.3,42.99303843333333,-81.26192015
03/02/2019_19:20:17,8.0,42.99307016666667,-81.26194235
03/02/2019_19:20:19,7.8,42.99311753333333,-81.26195721666667
03/02/2019_19:20:21,8.0,42.993170533333334,-81.26200213333334
03/02/2019_19:20:23,7.9,42.99321835,-81.2620829
03/02/2019_19:20:25,8.0,42.99324645,-81.26213788333334
03/02/2019_19:20:27,8.4,42.993307683333335,-81.26217831666666
03/02/2019_19:20:29,8.4,42.9933533,-81.26220573333333
03/02/2019_19:20:31,8.2,42.993393733333335,-81.2622336
03/02/2019_19:20:33,7.4,42.993431783333335,-81.26224101666666
03/02/2019_19:20:35,6.8,42.99347108333333,-81.26224976666667
03/02/2019_19:20:37,6.3,42.99348328333333,-81.26225795
03/02/2019_19:20:39,6.1,42.99350176666667,-81.2622668
03/02/2019_19:20:41,6.1,42.993566433333335,-81.26231206666667
03/02/2019_19:20:43,6.4,42.99362915,-81.26237528333333
03/02/2019_19:20:45,6.9,42.993693433333334,-81.26243228333334
03/02/2019_19:20:47,7.3,42.99376605,-81.26246626666666
03/02/2019_19:20:49,7.7,42.993826983333335,-81.2624822
03/02/2019_19:20:51,7.8,42.993874416666664,-81.26250261666667
03/02/2019_19:20:53,8.0,42.99391586666667,-81.26252765
03/02/2019_19:20:55,7.9,42.99395963333333,-81.26255121666667
03/02/2019_19:20:57,7.5,42.994003033333335,-81.26258341666667
03/02/2019_19:20:59,6.9,42.994040766666664,-81.26260746666667
03/02/2019_19:21:01,6.9,42.994079033333335,-81.2626361
03/02/2019_19:21:03,6.8,42.994148083333336,-81.26266578333333
03/02/2019_19:21:05,6.6,42.99419348333333,-81.26268645
03/02/2019_19:21:07,6.9,42.99424875,-81.26269451666667
03/02/2019_19:21:09,7.4,42.99430696666667,-81.26273705
03/02/2019_19:21:11,7.9,42.994354216666665,-81.2627912
03/02/2019_19:21:13,8.2,42.994405883333336,-81.26283335
03/02/2019_19:21:15,8.1,42.99444858333333,-81.26286111666667
03/02/2019_19:21:17,7.8,42.99447751666666,-81.26288113333334
03/02/2019_19:21:19,7.4,42.994510616666666,-81.26289533333333
03/02/2019_19:21:21,7.6,42.994550833333335,-81.2629236
03/02/2019_19:21:23,7.6,42.99461625,-81.26295843333334
03/02/2019_19:21:25,7.6,42.99467276666667,-81.2629761
03/02/2019_19:21:27,7.7,42.994724266666665,-81.26300223333334
03/02/2019_19:21:29,7.8,42.99477235,-81.26302865
03/02/2019_19:21:31,7.7,42.99482548333334,-81.26304598333333
03/02/2019_19:21:33,7.2,42.99486796666667,-81.26306773333333
03/02/2019_19:21:35,3.3,42.994891466666665,-81.26308826666667
03/02/2019_19:21:37,1.9,42.994903,-81.2630928
03/02/2019_19:21:39,0.2,42.994937566666664,-81.26310491666666
03/02/2019_19:21:41,2.6,42.994954566666664,-81.26311533333333
03/02/2019_19:21:43,3.5,42.99496635,-81.26312365
03/02/2019_19:21:45,2.2,42.99499131666666,-81.26313465
03/02/2019_19:21:47,2.3,42.995010916666665,-81.26315473333334
03/02/2019_19:21:49,3.0,42.99503125,-81.26316503333334
03/02/2019_19:21:51,3.4,42.99505778333334,-81.26318591666667
03/02/2019_19:21:53,4.5,42.99508895,-81.26320371666667
03/02/2019_19:21:55,4.6,42.9951304,-81.26323016666667
03/02/2019_19:21:57,4.5,42.99514978333333,-81.26324495
03/02/2019_19:21:59,2.0,42.995167333333335,-81.26325485
03/02/2019_19:22:01,2.2,42.99518891666666,-81.2632637
03/02/2019_19:22:03,3.2,42.99520035,-81.26326686666667
03/02/2019_19:22:05,4.4,42.995227783333334,-81.26327601666667
03/02/2019_19:22:07,4.6,42.995257566666666,-81.26328871666666
03/02/2019_19:22:09,4.9,42.995282083333336,-81.2633079
03/02/2019_19:22:11,5.0,42.995311316666665,-81.26332096666667
03/02/2019_19:22:13,4.8,42.995337066666664,-81.26333165
03/02/2019_19:22:15,4.7,42.9953621,-81.26333843333333
03/02/2019_19:22:17,4.5,42.9953897,-81.26334548333334
03/02/2019_19:22:19,4.4,42.995410983333336,-81.26335558333334
03/02/2019_19:22:21,4.3,42.9954325,-81.2633671
03/02/2019_19:22:23,4.3,42.9954544,-81.26337908333333
03/02/2019_19:22:25,4.4,42.99548001666667,-81.26338776666667
03/02/2019_19:22:27,4.4,42.99550555,-81.26339731666667
03/02/2019_19:22:29,4.7,42.99553016666667,-81.26340853333333
03/02/2019_19:22:31,4.6,42.99556093333333,-81.26342548333334
03/02/2019_19:22:33,4.5,42.99557671666667,-81.26343771666667
03/02/2019_19:22:35,4.5,42.99559636666667,-81.2634497
03/02/2019_19:22:37,4.6,42.99562013333333,-81.26345428333333
03/02/2019_19:22:39,4.6,42.99564513333333,-81.2634652
03/02/2019_19:22:41,4.6,42.995662716666665,-81.26348006666667
03/02/2019_19:22:43,4.8,42.995690716666665,-81.26348568333333
03/02/2019_19:22:45,4.8,42.9957155,-81.26349235
03/02/2019_19:22:47,4.8,42.99574005,-81.26349316666666
03/02/2019_19:22:49,4.9,42.99577061666667,-81.26349813333333
03/02/2019_19:22:51,4.6,42.995799416666664,-81.26349811666667
03/02/2019_19:22:53,4.4,42.995816616666666,-81.26350621666667
03/02/2019_19:22:55,4.3,42.995843533333336,-81.26352041666667
03/02/2019_19:22:57,4.2,42.99587363333333,-81.26353341666666
03/02/2019_19:22:59,4.0,42.995891783333335,-81.26353508333334
03/02/2019_19:23:01,3.8,42.99590395,-81.26356796666667
03/02/2019_19:23:03,2.2,42.99591323333333,-81.26358058333334
03/02/2019_19:23:05,5.1,42.99591401666667,-81.26358521666667
03/02/2019_19:23:07,5.0,42.99593095,-81.2636291
03/02/2019_19:23:09,4.2,42.995947566666665,-81.26365685
03/02/2019_19:23:11,3.9,42.99596385,-81.26368861666667
03/02/2019_19:23:13,3.8,42.995965133333335,-81.26371586666667
03/02/2019_19:23:15,3.9,42.9959515,-81.26375588333333
03/02/2019_19:23:17,3.7,42.995939666666665,-81.26380318333334
03/02/2019_19:23:19,3.5,42.99593316666667,-81.26384615
03/02/2019_19:23:21,2.3,42.995933216666664,-81.26386728333334
03/02/2019_19:23:23,4.4,42.9959456,-81.26391886666667
03/02/2019_19:23:25,5.3,42.9959778,-81.26396138333334
03/02/2019_19:23:27,6.2,42.99600241666667,-81.26398888333334
03/02/2019_19:23:29,6.4,42.99603716666667,-81.26401263333334
03/02/2019_19:23:31,6.5,42.996069883333334,-81.26403928333333
03/02/2019_19:23:33,6.8,42.9961078,-81.26406296666667
03/02/2019_19:23:35,6.9,42.99615975,-81.26409341666667
03/02/2019_19:23:37,7.3,42.996222816666666,-81.26411086666667
03/02/2019_19:23:39,7.3,42.996273216666665,-81.26416261666667
03/02/2019_19:23:41,7.5,42.996312366666665,-81.26419316666667
03/02/2019_19:23:43,7.1,42.99636063333333,-81.2642091
03/02/2019_19:23:45,6.6,42.996394683333335,-81.26422393333333
03/02/2019_19:23:47,6.1,42.99643755,-81.26422693333333
03/02/2019_19:23:49,5.8,42.99647435,-81.26424033333333
03/02/2019_19:23:51,5.6,42.99652821666667,-81.26424121666666
03/02/2019_19:23:53,5.5,42.99659401666667,-81.2642472
03/02/2019_19:23:55,5.7,42.99665383333333,-81.26423885
03/02/2019_19:23:57,6.1,42.9967293,-81.26423013333333
03/02/2019_19:23:59,6.6,42.9967762,-81.2642677
03/02/2019_19:24:01,6.9,42.996844816666666,-81.26429085
03/02/2019_19:24:03,7.1,42.996911716666666,-81.26427115
03/02/2019_19:24:05,7.0,42.99696168333333,-81.26426835
03/02/2019_19:24:07,6.9,42.9970069,-81.26426953333333
03/02/2019_19:24:09,6.9,42.9970535,-81.2642569
03/02/2019_19:24:11,7.0,42.9971009,-81.26424153333333
03/02/2019_19:24:13,7.2,42.99715915,-81.26423383333334
03/02/2019_19:24:15,7.5,42.9972128,-81.2642148
03/02/2019_19:24:17,7.8,42.997257516666664,-81.26420775
03/02/2019_19:24:19,7.9,42.997303233333334,-81.26420043333333
03/02/2019_19:24:21,8.1,42.99735651666667,-81.2641935
03/02/2019_19:24:23,8.1,42.99741486666667,-81.2641895
03/02/2019_19:24:25,8.2,42.99746085,-81.26418286666667
03/02/2019_19:24:27,8.2,42.997503916666666,-81.26417436666667
03/02/2019_19:24:29,8.1,42.997550583333336,-81.26417491666666
03/02/2019_19:24:31,8.1,42.99759831666667,-81.26416091666667
03/02/2019_19:24:33,8.0,42.997640833333335,-81.2641461
03/02/2019_19:24:35,7.9,42.997689066666666,-81.26414241666667
03/02/2019_19:24:37,7.8,42.99773906666667,-81.26413066666667
03/02/2019_19:24:39,7.7,42.99778315,-81.26412031666666
03/02/2019_19:24:41,7.8,42.997834233333336,-81.2641071
03/02/2019_19:24:43,7.8,42.99788268333333,-81.2640982
03/02/2019_19:24:45,7.7,42.99791986666666,-81.26409353333334
03/02/2019_19:24:47,7.6,42.99796596666667,-81.26408295
03/02/2019_19:24:49,7.7,42.99800788333334,-81.26407488333334
03/02/2019_19:24:51,7.9,42.99805451666667,-81.26406625
03/02/2019_19:24:53,8.1,42.9981044,-81.26405726666667
03/02/2019_19:24:55,8.3,42.998152966666666,-81.26404806666666
03/02/2019_19:24:57,8.3,42.9982054,-81.26404113333334
03/02/2019_19:24:59,8.3,42.99825581666666,-81.26403938333333
03/02/2019_19:25:01,8.3,42.9983046,-81.2640394
03/02/2019_19:25:03,8.2,42.99835265,-81.26403873333334
03/02/2019_19:25:05,8.1,42.99839613333333,-81.26403023333333
03/02/2019_19:25:07,8.1,42.99843205,-81.26401665
03/02/2019_19:25:09,7.9,42.998469533333335,-81.26400745
03/02/2019_19:25:11,7.8,42.9985078,-81.26399575
03/02/2019_19:25:13,7.9,42.99855563333333,-81.26398931666667
03/02/2019_19:25:15,7.9,42.99860828333333,-81.26398173333334
03/02/2019_19:25:17,7.8,42.99864105,-81.26393396666667
03/02/2019_19:25:19,7.5,42.99866526666667,-81.26388323333333
03/02/2019_19:25:21,7.2,42.99867183333333,-81.26383385
03/02/2019_19:25:23,7.1,42.99869391666667,-81.26377461666667
03/02/2019_19:25:25,7.1,42.998688183333336,-81.2636987
03/02/2019_19:25:27,6.9,42.9986995,-81.26364071666667
03/02/2019_19:25:29,6.7,42.99870046666667,-81.2635999
03/02/2019_19:25:31,7.0,42.998675633333335,-81.26354653333334
03/02/2019_19:25:33,7.3,42.99864171666667,-81.26346978333333
03/02/2019_19:25:35,7.4,42.998621166666666,-81.26338896666667
03/02/2019_19:25:37,7.4,42.9986095,-81.26334323333333
03/02/2019_19:25:39,7.4,42.99859908333333,-81.2632811
03/02/2019_19:25:41,7.4,42.998591866666665,-81.26322436666666
03/02/2019_19:25:43,7.4,42.99858045,-81.26314165
03/02/2019_19:25:45,7.4,42.9985731,-81.26307148333333
03/02/2019_19:25:47,7.4,42.99856735,-81.2629984
03/02/2019_19:25:49,7.3,42.99855566666667,-81.26293688333334
03/02/2019_19:25:51,7.3,42.99855425,-81.26287491666666
03/02/2019_19:25:53,7.1,42.9985457,-81.2628208
03/02/2019_19:25:55,6.8,42.99854248333333,-81.26277883333333
03/02/2019_19:25:57,6.8,42.99853456666666,-81.26273311666667
03/02/2019_19:25:59,6.9,42.99852056666667,-81.26267023333334
03/02/2019_19:26:01,7.0,42.998515033333334,-81.2626021
03/02/2019_19:26:03,7.2,42.99851465,-81.26254783333333
03/02/2019_19:26:05,7.4,42.99851356666667,-81.26246368333334
03/02/2019_19:26:07,7.6,42.99851605,-81.26238986666667
03/02/2019_19:26:09,7.9,42.998508533333336,-81.26231863333334
03/02/2019_19:26:11,8.1,42.9984913,-81.26223196666666
03/02/2019_19:26:13,8.3,42.998488916666666,-81.26216628333333
03/02/2019_19:26:15,8.2,42.99848375,-81.26209548333334
03/02/2019_19:26:17,8.3,42.99848156666667,-81.262039
03/02/2019_19:26:19,8.4,42.998468233333334,-81.26196568333333
03/02/2019_19:26:21,8.3,42.998457933333334,-81.26189286666667
03/02/2019_19:26:23,8.4,42.99844958333333,-81.26182993333333
03/02/2019_19:26:25,8.4,42.998439133333335,-81.26175498333333
03/02/2019_19:26:27,8.4,42.998420716666665,-81.26167618333334
03/02/2019_19:26:29,8.5,42.998400366666665,-81.26160406666666
03/02/2019_19:26:31,8.6,42.99837483333334,-81.26153943333334
03/02/2019_19:26:33,8.6,42.998346633333334,-81.26148436666666
03/02/2019_19:26:35,8.6,42.99831496666667,-81.2614471
03/02/2019_19:26:37,8.6,42.998285,-81.26141996666667
03/02/2019_19:26:39,8.7,42.99825353333333,-81.26138295
03/02/2019_19:26:41,8.8,42.99821883333333,-81.26134961666666
03/02/2019_19:26:43,8.8,42.99817831666667,-81.26131525
03/02/2019_19:26:45,8.8,42.99813736666667,-81.26128155
03/02/2019_19:26:47,8.8,42.99810063333334,-81.2612465
03/02/2019_19:26:49,8.8,42.99806835,-81.26120406666666
03/02/2019_19:26:51,8.5,42.99803691666666,-81.26117226666666
03/02/2019_19:26:53,8.3,42.99801373333333,-81.26114286666666
03/02/2019_19:26:55,8.3,42.9979838,-81.26109105
03/02/2019_19:26:57,8.4,42.997953433333336,-81.26103645
03/02/2019_19:26:59,8.5,42.997923533333335,-81.26098726666666
03/02/2019_19:27:01,8.5,42.99788405,-81.26093481666666
03/02/2019_19:27:03,8.3,42.99785406666667,-81.26088068333334
03/02/2019_19:27:05,8.1,42.99782881666667,-81.2608441
03/02/2019_19:27:07,8.0,42.997798816666666,-81.26080298333333
03/02/2019_19:27:09,7.7,42.99776501666667,-81.26075505
03/02/2019_19:27:11,7.4,42.99773555,-81.26071791666666
03/02/2019_19:27:13,7.3,42.997703433333335,-81.2606794
03/02/2019_19:27:15,7.1,42.99767533333333,-81.26064261666667
03/02/2019_19:27:17,7.0,42.99764035,-81.2606141
03/02/2019_19:27:19,7.0,42.99760821666667,-81.2605897
03/02/2019_19:27:21,7.0,42.99756558333333,-81.26057593333333
03/02/2019_19:27:23,7.3,42.997537816666664,-81.2605503
03/02/2019_19:27:25,7.6,42.99750186666667,-81.26051791666667
03/02/2019_19:27:27,7.6,42.9974646,-81.26049683333333
03/02/2019_19:27:29,7.5,42.997426266666665,-81.26048718333334
03/02/2019_19:27:31,7.5,42.997393216666666,-81.26047031666667
03/02/2019_19:27:33,7.4,42.99734946666667,-81.26044715
03/02/2019_19:27:35,7.3,42.9973095,-81.26042301666666
03/02/2019_19:27:37,7.2,42.99726303333333,-81.26040121666666
03/02/2019_19:27:39,7.1,42.997218116666666,-81.26038668333334
03/02/2019_19:27:41,7.1,42.997183033333336,-81.26036196666666
03/02/2019_19:27:43,7.0,42.99715296666667,-81.26032843333333
03/02/2019_19:27:45,6.9,42.9971185,-81.26028598333333
03/02/2019_19:27:47,6.7,42.99707578333334,-81.26024896666667
03/02/2019_19:27:49,6.6,42.99702906666667,-81.26021116666666
03/02/2019_19:27:51,6.6,42.99697675,-81.26018466666666
03/02/2019_19:27:53,6.4,42.9969319,-81.26016293333333
03/02/2019_19:27:55,6.3,42.99689368333333,-81.26016286666666
03/02/2019_19:27:57,6.2,42.99685636666667,-81.26015795
03/02/2019_19:27:59,6.3,42.9968105,-81.26015988333333
03/02/2019_19:28:01,6.2,42.996763216666665,-81.26016145
03/02/2019_19:28:03,6.4,42.99672761666667,-81.26015465
03/02/2019_19:28:05,6.5,42.99668475,-81.26015595
03/02/2019_19:28:07,6.3,42.9966421,-81.26017228333333
03/02/2019_19:28:09,6.2,42.9966032,-81.26019093333333
03/02/2019_19:28:11,6.2,42.99655933333333,-81.2602083
03/02/2019_19:28:13,6.3,42.99651518333334,-81.26021261666666
03/02/2019_19:28:15,6.2,42.99647733333333,-81.26021806666667
03/02/2019_19:28:17,6.1,42.996441983333334,-81.26022073333333
03/02/2019_19:28:19,6.0,42.9964084,-81.26022541666667
03/02/2019_19:28:21,6.0,42.996374233333334,-81.26022693333333
03/02/2019_19:28:23,6.1,42.99633776666667,-81.26023861666667
03/02/2019_19:28:25,6.2,42.99630525,-81.26025748333333
03/02/2019_19:28:27,6.4,42.99626075,-81.2602713
03/02/2019_19:28:29,6.6,42.99621635,-81.26029748333333
03/02/2019_19:28:31,6.6,42.996164,-81.26031526666667
03/02/2019_19:28:33,6.8,42.996130883333336,-81.26032578333333
03/02/2019_19:28:35,7.0,42.99609006666667,-81.26034263333334
03/02/2019_19:28:37,7.2,42.9960414,-81.26035668333333
03/02/2019_19:28:39,7.3,42.9959925,-81.26036358333333
03/02/2019_19:28:41,7.3,42.99594798333333,-81.26036631666666
03/02/2019_19:28:43,7.2,42.99590046666667,-81.26037116666667
03/02/2019_19:28:45,7.2,42.995856833333335,-81.26038933333334
03/02/2019_19:28:47,7.1,42.99580735,-81.26039701666667
03/02/2019_19:28:49,7.1,42.99576955,-81.26041243333333
03/02/2019_19:28:51,7.4,42.99571306666667,-81.2604034
03/02/2019_19:28:53,7.5,42.99565395,-81.26040653333334
03/02/2019_19:28:55,7.3,42.99560913333333,-81.26041
03/02/2019_19:28:57,7.2,42.99557013333333,-81.26040581666666
03/02/2019_19:28:59,7.1,42.99551865,-81.26039601666666
03/02/2019_19:29:01,6.8,42.99548083333333,-81.26038661666666
03/02/2019_19:29:03,6.7,42.99544171666667,-81.26038815
03/02/2019_19:29:05,6.6,42.995398933333334,-81.26038908333334
03/02/2019_19:29:07,6.4,42.99535636666667,-81.2603847
03/02/2019_19:29:09,6.1,42.995327333333336,-81.26037788333333
03/02/2019_19:29:11,6.2,42.995287,-81.2603889
03/02/2019_19:29:13,6.2,42.99523703333333,-81.26041246666666
03/02/2019_19:29:15,6.3,42.9952069,-81.2604304
03/02/2019_19:29:17,6.4,42.995157733333336,-81.26043476666666
03/02/2019_19:29:19,6.3,42.99511596666667,-81.26044316666666
03/02/2019_19:29:21,6.4,42.99506878333333,-81.26043746666667
03/02/2019_19:29:23,6.4,42.99502128333334,-81.26043556666667
03/02/2019_19:29:25,6.5,42.9949816,-81.26043878333333
03/02/2019_19:29:27,6.4,42.994930583333336,-81.26043861666666
03/02/2019_19:29:29,6.7,42.994897566666666,-81.26043945
03/02/2019_19:29:31,6.9,42.994846116666665,-81.260439
03/02/2019_19:29:33,7.0,42.9948045,-81.2604445
03/02/2019_19:29:35,6.9,42.99476405,-81.2604472
03/02/2019_19:29:37,6.8,42.994723566666664,-81.26044201666667
03/02/2019_19:29:39,6.8,42.99466408333333,-81.26045828333334
03/02/2019_19:29:41,6.7,42.994620233333336,-81.26046783333334
03/02/2019_19:29:43,6.4,42.994591666666665,-81.26048093333333
03/02/2019_19:29:45,6.3,42.99456195,-81.26049045
03/02/2019_19:29:47,6.3,42.99451525,-81.260504
03/02/2019_19:29:49,6.4,42.99446215,-81.2605131
03/02/2019_19:29:51,6.4,42.994409233333336,-81.26053796666666
03/02/2019_19:29:53,6.4,42.99436491666667,-81.26055028333333
03/02/2019_19:29:55,6.4,42.99432238333333,-81.26054986666666
03/02/2019_19:29:57,6.4,42.994290633333335,-81.26054378333333
03/02/2019_19:29:59,6.4,42.9942377,-81.26054406666667
03/02/2019_19:30:01,6.1,42.99420156666667,-81.26053036666667
03/02/2019_19:30:03,6.2,42.99417501666667,-81.26052478333334
